id	code	name	cat	grp	subgrp	unit	material_form	density_kg_m3	section_area_mm2	material	grade	thickness	width	len	depth	area_field
570178	RM01123	ISA 35 x 35 x 5 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	325.000	MS	E250 BR	5.000000	35.000000	10000.000000	35.000000	325.000000
570222	RM01124	ISA 40 x 25 x 4 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	244.000	MS	E250 BR	4.000000	25.000000	10000.000000	40.000000	244.000000
570223	RM01125	ISA 40 x 40 x 5 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	40.000000	10000.000000	40.000000	375.000000
570250	RM01126	ISA 45 x 30 x 4 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	284.000	MS	E250 BR	4.000000	30.000000	10000.000000	45.000000	284.000000
570294	RM01127	ISA 50 x 30 x 5 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	30.000000	10000.000000	50.000000	375.000000
570295	RM01128	ISA 50 x 50 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	564.000	MS	E250 BR	6.000000	50.000000	10000.000000	50.000000	564.000000
570342	RM01129	ISA 60 x 40 x 5 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	475.000	MS	E250 BR	5.000000	40.000000	10000.000000	60.000000	475.000000
570343	RM01130	ISA 60 x 60 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	684.000	MS	E250 BR	6.000000	60.000000	10000.000000	60.000000	684.000000
570390	RM01131	ISA 65 x 45 x 5 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	525.000	MS	E250 BR	5.000000	45.000000	10000.000000	65.000000	525.000000
570391	RM01132	ISA 65 x 65 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	65.000000	10000.000000	65.000000	744.000000
570418	RM01133	ISA 70 x 45 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	654.000	MS	E250 BR	6.000000	45.000000	10000.000000	70.000000	654.000000
570504	RM01134	ISA 75 x 50 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	714.000	MS	E250 BR	6.000000	50.000000	10000.000000	75.000000	714.000000
570505	RM01135	ISA 75 x 75 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	75.000000	10000.000000	75.000000	864.000000
570558	RM01136	ISA 80 x 50 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	50.000000	10000.000000	80.000000	744.000000
570559	RM01137	ISA 80 x 80 x 8 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1216.000	MS	E250 BR	8.000000	80.000000	10000.000000	80.000000	1216.000000
570626	RM01138	ISA 90 x 60 x 6 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	60.000000	10000.000000	90.000000	864.000000
570627	RM01139	ISA 90 x 60 x 8 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1136.000	MS	E250 BR	8.000000	60.000000	10000.000000	90.000000	1136.000000
570628	RM01140	ISA 90 x 90 x 8 x 10000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1376.000	MS	E250 BR	8.000000	90.000000	10000.000000	90.000000	1376.000000
570722	RM01141	ISA 100 x 100 x 12 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2256.000	MS	E250 BR	12.000000	100.000000	11000.000000	100.000000	2256.000000
570869	RM01142	ISA 130 x 130 x 12 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2976.000	MS	E250 BR	12.000000	130.000000	11000.000000	130.000000	2976.000000
571148	RM01143	ISA 200 x 200 x 12 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4656.000	MS	E250 BR	12.000000	200.000000	11000.000000	200.000000	4656.000000
570870	RM01144	ISA 130 x 130 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2500.000	MS	E250 BR	10.000000	130.000000	11000.000000	130.000000	2500.000000
570871	RM01145	ISA 130 x 130 x 15 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3675.000	MS	E250 BR	15.000000	130.000000	11000.000000	130.000000	3675.000000
571149	RM01146	ISA 200 x 200 x 25 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	9375.000	MS	E250 BR	25.000000	200.000000	11000.000000	200.000000	9375.000000
571004	RM01147	ISA 150 x 150 x 12 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3456.000	MS	E250 BR	12.000000	150.000000	11000.000000	150.000000	3456.000000
570506	RM01148	ISA 75 x 75 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1400.000	MS	E250 BR	10.000000	75.000000	11000.000000	75.000000	1400.000000
570723	RM01149	ISA 100 x 100 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1900.000	MS	E250 BR	10.000000	100.000000	11000.000000	100.000000	1900.000000
571005	RM01150	ISA 150 x 150 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2900.000	MS	E250 BR	10.000000	150.000000	11000.000000	150.000000	2900.000000
571006	RM01151	ISA 150 x 150 x 15 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4275.000	MS	E250 BR	15.000000	150.000000	11000.000000	150.000000	4275.000000
571007	RM01152	ISA 150 x 150 x 16 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4544.000	MS	E250 BR	16.000000	150.000000	11000.000000	150.000000	4544.000000
570507	RM01153	ISA 75 x 75 x 8 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1136.000	MS	E250 BR	8.000000	75.000000	11000.000000	75.000000	1136.000000
570724	RM01154	ISA 100 x 65 x 8 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1256.000	MS	E250 BR	8.000000	65.000000	11000.000000	100.000000	1256.000000
570725	RM01155	ISA 100 x 75 x 8 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1336.000	MS	E250 BR	8.000000	75.000000	11000.000000	100.000000	1336.000000
570755	RM01156	ISA 110 x 110 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2100.000	MS	E250 BR	10.000000	110.000000	11000.000000	110.000000	2100.000000
570800	RM01157	ISA 125 x 75 x 8 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1536.000	MS	E250 BR	8.000000	75.000000	11000.000000	125.000000	1536.000000
570801	RM01158	ISA 125 x 95 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2100.000	MS	E250 BR	10.000000	95.000000	11000.000000	125.000000	2100.000000
571008	RM01159	ISA 150 x 115 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2550.000	MS	E250 BR	10.000000	115.000000	11000.000000	150.000000	2550.000000
571009	RM01160	ISA 150 x 75 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2150.000	MS	E250 BR	10.000000	75.000000	11000.000000	150.000000	2150.000000
570083	RM01161	ISA 20 x 20 x 3 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	111.000	MS	E250 BR	3.000000	20.000000	11000.000000	20.000000	111.000000
571150	RM01162	ISA 200 x 100 x 10 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2900.000	MS	E250 BR	10.000000	100.000000	11000.000000	200.000000	2900.000000
571151	RM01163	ISA 200 x 150 x 12 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4056.000	MS	E250 BR	12.000000	150.000000	11000.000000	200.000000	4056.000000
571152	RM01164	ISA 200 x 200 x 15 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	5775.000	MS	E250 BR	15.000000	200.000000	11000.000000	200.000000	5775.000000
571153	RM01165	ISA 200 x 200 x 18 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	6876.000	MS	E250 BR	18.000000	200.000000	11000.000000	200.000000	6876.000000
570107	RM01166	ISA 25 x 25 x 3 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	141.000	MS	E250 BR	3.000000	25.000000	11000.000000	25.000000	141.000000
570152	RM01167	ISA 30 x 20 x 3 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	141.000	MS	E250 BR	3.000000	20.000000	11000.000000	30.000000	141.000000
570153	RM01168	ISA 30 x 30 x 3 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	171.000	MS	E250 BR	3.000000	30.000000	11000.000000	30.000000	171.000000
570179	RM01169	ISA 35 x 35 x 5 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	325.000	MS	E250 BR	5.000000	35.000000	11000.000000	35.000000	325.000000
570224	RM01170	ISA 40 x 25 x 4 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	244.000	MS	E250 BR	4.000000	25.000000	11000.000000	40.000000	244.000000
570225	RM01171	ISA 40 x 40 x 5 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	40.000000	11000.000000	40.000000	375.000000
570251	RM01172	ISA 45 x 30 x 4 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	284.000	MS	E250 BR	4.000000	30.000000	11000.000000	45.000000	284.000000
570296	RM01173	ISA 50 x 30 x 5 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	30.000000	11000.000000	50.000000	375.000000
570297	RM01174	ISA 50 x 50 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	564.000	MS	E250 BR	6.000000	50.000000	11000.000000	50.000000	564.000000
570344	RM01175	ISA 60 x 40 x 5 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	475.000	MS	E250 BR	5.000000	40.000000	11000.000000	60.000000	475.000000
570345	RM01176	ISA 60 x 60 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	684.000	MS	E250 BR	6.000000	60.000000	11000.000000	60.000000	684.000000
570392	RM01177	ISA 65 x 45 x 5 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	525.000	MS	E250 BR	5.000000	45.000000	11000.000000	65.000000	525.000000
570393	RM01178	ISA 65 x 65 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	65.000000	11000.000000	65.000000	744.000000
570419	RM01179	ISA 70 x 45 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	654.000	MS	E250 BR	6.000000	45.000000	11000.000000	70.000000	654.000000
570508	RM01180	ISA 75 x 50 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	714.000	MS	E250 BR	6.000000	50.000000	11000.000000	75.000000	714.000000
570509	RM01181	ISA 75 x 75 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	75.000000	11000.000000	75.000000	864.000000
570560	RM01182	ISA 80 x 50 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	50.000000	11000.000000	80.000000	744.000000
570561	RM01183	ISA 80 x 80 x 8 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1216.000	MS	E250 BR	8.000000	80.000000	11000.000000	80.000000	1216.000000
570629	RM01184	ISA 90 x 60 x 6 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	60.000000	11000.000000	90.000000	864.000000
570630	RM01185	ISA 90 x 60 x 8 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1136.000	MS	E250 BR	8.000000	60.000000	11000.000000	90.000000	1136.000000
570631	RM01186	ISA 90 x 90 x 8 x 11000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1376.000	MS	E250 BR	8.000000	90.000000	11000.000000	90.000000	1376.000000
570726	RM01187	ISA 100 x 100 x 12 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2256.000	MS	E250 BR	12.000000	100.000000	11500.000000	100.000000	2256.000000
570872	RM01188	ISA 130 x 130 x 12 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2976.000	MS	E250 BR	12.000000	130.000000	11500.000000	130.000000	2976.000000
571154	RM01189	ISA 200 x 200 x 12 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4656.000	MS	E250 BR	12.000000	200.000000	11500.000000	200.000000	4656.000000
570873	RM01190	ISA 130 x 130 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2500.000	MS	E250 BR	10.000000	130.000000	11500.000000	130.000000	2500.000000
570874	RM01191	ISA 130 x 130 x 15 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3675.000	MS	E250 BR	15.000000	130.000000	11500.000000	130.000000	3675.000000
571155	RM01192	ISA 200 x 200 x 25 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	9375.000	MS	E250 BR	25.000000	200.000000	11500.000000	200.000000	9375.000000
571010	RM01193	ISA 150 x 150 x 12 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3456.000	MS	E250 BR	12.000000	150.000000	11500.000000	150.000000	3456.000000
570510	RM01194	ISA 75 x 75 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1400.000	MS	E250 BR	10.000000	75.000000	11500.000000	75.000000	1400.000000
570727	RM01195	ISA 100 x 100 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1900.000	MS	E250 BR	10.000000	100.000000	11500.000000	100.000000	1900.000000
571011	RM01196	ISA 150 x 150 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2900.000	MS	E250 BR	10.000000	150.000000	11500.000000	150.000000	2900.000000
571012	RM01197	ISA 150 x 150 x 15 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4275.000	MS	E250 BR	15.000000	150.000000	11500.000000	150.000000	4275.000000
571013	RM01198	ISA 150 x 150 x 16 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4544.000	MS	E250 BR	16.000000	150.000000	11500.000000	150.000000	4544.000000
570511	RM01199	ISA 75 x 75 x 8 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1136.000	MS	E250 BR	8.000000	75.000000	11500.000000	75.000000	1136.000000
570728	RM01200	ISA 100 x 65 x 8 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1256.000	MS	E250 BR	8.000000	65.000000	11500.000000	100.000000	1256.000000
570729	RM01201	ISA 100 x 75 x 8 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1336.000	MS	E250 BR	8.000000	75.000000	11500.000000	100.000000	1336.000000
570756	RM01202	ISA 110 x 110 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2100.000	MS	E250 BR	10.000000	110.000000	11500.000000	110.000000	2100.000000
570802	RM01203	ISA 125 x 75 x 8 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1536.000	MS	E250 BR	8.000000	75.000000	11500.000000	125.000000	1536.000000
570803	RM01204	ISA 125 x 95 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2100.000	MS	E250 BR	10.000000	95.000000	11500.000000	125.000000	2100.000000
571014	RM01205	ISA 150 x 115 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2550.000	MS	E250 BR	10.000000	115.000000	11500.000000	150.000000	2550.000000
571015	RM01206	ISA 150 x 75 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2150.000	MS	E250 BR	10.000000	75.000000	11500.000000	150.000000	2150.000000
570084	RM01207	ISA 20 x 20 x 3 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	111.000	MS	E250 BR	3.000000	20.000000	11500.000000	20.000000	111.000000
571156	RM01208	ISA 200 x 100 x 10 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2900.000	MS	E250 BR	10.000000	100.000000	11500.000000	200.000000	2900.000000
571157	RM01209	ISA 200 x 150 x 12 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4056.000	MS	E250 BR	12.000000	150.000000	11500.000000	200.000000	4056.000000
571158	RM01210	ISA 200 x 200 x 15 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	5775.000	MS	E250 BR	15.000000	200.000000	11500.000000	200.000000	5775.000000
571159	RM01211	ISA 200 x 200 x 18 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	6876.000	MS	E250 BR	18.000000	200.000000	11500.000000	200.000000	6876.000000
570108	RM01212	ISA 25 x 25 x 3 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	141.000	MS	E250 BR	3.000000	25.000000	11500.000000	25.000000	141.000000
570154	RM01213	ISA 30 x 20 x 3 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	141.000	MS	E250 BR	3.000000	20.000000	11500.000000	30.000000	141.000000
570155	RM01214	ISA 30 x 30 x 3 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	171.000	MS	E250 BR	3.000000	30.000000	11500.000000	30.000000	171.000000
570180	RM01215	ISA 35 x 35 x 5 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	325.000	MS	E250 BR	5.000000	35.000000	11500.000000	35.000000	325.000000
570226	RM01216	ISA 40 x 25 x 4 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	244.000	MS	E250 BR	4.000000	25.000000	11500.000000	40.000000	244.000000
570227	RM01217	ISA 40 x 40 x 5 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	40.000000	11500.000000	40.000000	375.000000
570252	RM01218	ISA 45 x 30 x 4 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	284.000	MS	E250 BR	4.000000	30.000000	11500.000000	45.000000	284.000000
570298	RM01219	ISA 50 x 30 x 5 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	30.000000	11500.000000	50.000000	375.000000
570299	RM01220	ISA 50 x 50 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	564.000	MS	E250 BR	6.000000	50.000000	11500.000000	50.000000	564.000000
570346	RM01221	ISA 60 x 40 x 5 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	475.000	MS	E250 BR	5.000000	40.000000	11500.000000	60.000000	475.000000
570347	RM01222	ISA 60 x 60 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	684.000	MS	E250 BR	6.000000	60.000000	11500.000000	60.000000	684.000000
570394	RM01223	ISA 65 x 45 x 5 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	525.000	MS	E250 BR	5.000000	45.000000	11500.000000	65.000000	525.000000
570395	RM01224	ISA 65 x 65 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	65.000000	11500.000000	65.000000	744.000000
570420	RM01225	ISA 70 x 45 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	654.000	MS	E250 BR	6.000000	45.000000	11500.000000	70.000000	654.000000
570512	RM01226	ISA 75 x 50 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	714.000	MS	E250 BR	6.000000	50.000000	11500.000000	75.000000	714.000000
570513	RM01227	ISA 75 x 75 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	75.000000	11500.000000	75.000000	864.000000
570562	RM01228	ISA 80 x 50 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	50.000000	11500.000000	80.000000	744.000000
570563	RM01229	ISA 80 x 80 x 8 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1216.000	MS	E250 BR	8.000000	80.000000	11500.000000	80.000000	1216.000000
570632	RM01230	ISA 90 x 60 x 6 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	60.000000	11500.000000	90.000000	864.000000
570633	RM01231	ISA 90 x 60 x 8 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1136.000	MS	E250 BR	8.000000	60.000000	11500.000000	90.000000	1136.000000
570634	RM01232	ISA 90 x 90 x 8 x 11500 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1376.000	MS	E250 BR	8.000000	90.000000	11500.000000	90.000000	1376.000000
570730	RM01233	ISA 100 x 100 x 12 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2256.000	MS	E250 BR	12.000000	100.000000	12000.000000	100.000000	2256.000000
570875	RM01234	ISA 130 x 130 x 12 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2976.000	MS	E250 BR	12.000000	130.000000	12000.000000	130.000000	2976.000000
571160	RM01235	ISA 200 x 200 x 12 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4656.000	MS	E250 BR	12.000000	200.000000	12000.000000	200.000000	4656.000000
570876	RM01236	ISA 130 x 130 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2500.000	MS	E250 BR	10.000000	130.000000	12000.000000	130.000000	2500.000000
570877	RM01237	ISA 130 x 130 x 15 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3675.000	MS	E250 BR	15.000000	130.000000	12000.000000	130.000000	3675.000000
571161	RM01238	ISA 200 x 200 x 25 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	9375.000	MS	E250 BR	25.000000	200.000000	12000.000000	200.000000	9375.000000
571016	RM01239	ISA 150 x 150 x 12 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	3456.000	MS	E250 BR	12.000000	150.000000	12000.000000	150.000000	3456.000000
570514	RM01240	ISA 75 x 75 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1400.000	MS	E250 BR	10.000000	75.000000	12000.000000	75.000000	1400.000000
570731	RM01241	ISA 100 x 100 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1900.000	MS	E250 BR	10.000000	100.000000	12000.000000	100.000000	1900.000000
571017	RM01242	ISA 150 x 150 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2900.000	MS	E250 BR	10.000000	150.000000	12000.000000	150.000000	2900.000000
571018	RM01243	ISA 150 x 150 x 15 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4275.000	MS	E250 BR	15.000000	150.000000	12000.000000	150.000000	4275.000000
571019	RM01244	ISA 150 x 150 x 16 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4544.000	MS	E250 BR	16.000000	150.000000	12000.000000	150.000000	4544.000000
570515	RM01245	ISA 75 x 75 x 8 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1136.000	MS	E250 BR	8.000000	75.000000	12000.000000	75.000000	1136.000000
570732	RM01246	ISA 100 x 65 x 8 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1256.000	MS	E250 BR	8.000000	65.000000	12000.000000	100.000000	1256.000000
570733	RM01247	ISA 100 x 75 x 8 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1336.000	MS	E250 BR	8.000000	75.000000	12000.000000	100.000000	1336.000000
570757	RM01248	ISA 110 x 110 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2100.000	MS	E250 BR	10.000000	110.000000	12000.000000	110.000000	2100.000000
570804	RM01249	ISA 125 x 75 x 8 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1536.000	MS	E250 BR	8.000000	75.000000	12000.000000	125.000000	1536.000000
570805	RM01250	ISA 125 x 95 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2100.000	MS	E250 BR	10.000000	95.000000	12000.000000	125.000000	2100.000000
571020	RM01251	ISA 150 x 115 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2550.000	MS	E250 BR	10.000000	115.000000	12000.000000	150.000000	2550.000000
571021	RM01252	ISA 150 x 75 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2150.000	MS	E250 BR	10.000000	75.000000	12000.000000	150.000000	2150.000000
570085	RM01253	ISA 20 x 20 x 3 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	111.000	MS	E250 BR	3.000000	20.000000	12000.000000	20.000000	111.000000
571162	RM01254	ISA 200 x 100 x 10 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	2900.000	MS	E250 BR	10.000000	100.000000	12000.000000	200.000000	2900.000000
571163	RM01255	ISA 200 x 150 x 12 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	4056.000	MS	E250 BR	12.000000	150.000000	12000.000000	200.000000	4056.000000
571164	RM01256	ISA 200 x 200 x 15 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	5775.000	MS	E250 BR	15.000000	200.000000	12000.000000	200.000000	5775.000000
571165	RM01257	ISA 200 x 200 x 18 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	6876.000	MS	E250 BR	18.000000	200.000000	12000.000000	200.000000	6876.000000
570109	RM01258	ISA 25 x 25 x 3 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	141.000	MS	E250 BR	3.000000	25.000000	12000.000000	25.000000	141.000000
570156	RM01259	ISA 30 x 20 x 3 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	141.000	MS	E250 BR	3.000000	20.000000	12000.000000	30.000000	141.000000
570157	RM01260	ISA 30 x 30 x 3 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	171.000	MS	E250 BR	3.000000	30.000000	12000.000000	30.000000	171.000000
570181	RM01261	ISA 35 x 35 x 5 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	325.000	MS	E250 BR	5.000000	35.000000	12000.000000	35.000000	325.000000
570228	RM01262	ISA 40 x 25 x 4 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	244.000	MS	E250 BR	4.000000	25.000000	12000.000000	40.000000	244.000000
570229	RM01263	ISA 40 x 40 x 5 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	40.000000	12000.000000	40.000000	375.000000
570253	RM01264	ISA 45 x 30 x 4 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	284.000	MS	E250 BR	4.000000	30.000000	12000.000000	45.000000	284.000000
570300	RM01265	ISA 50 x 30 x 5 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	375.000	MS	E250 BR	5.000000	30.000000	12000.000000	50.000000	375.000000
570301	RM01266	ISA 50 x 50 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	564.000	MS	E250 BR	6.000000	50.000000	12000.000000	50.000000	564.000000
570348	RM01267	ISA 60 x 40 x 5 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	475.000	MS	E250 BR	5.000000	40.000000	12000.000000	60.000000	475.000000
